repository_owner,repository_name,file_url,total_h1,total_h2,total_h3,total_h4,total_h5,total_h6,median_h2_under_h1,median_h3_under_h1,median_h4_under_h1,median_h5_under_h1,median_h6_under_h1,median_h3_under_h2,median_h4_under_h2,median_h5_under_h2,median_h6_under_h2,median_h4_under_h3,median_h5_under_h3,median_h6_under_h3,median_h5_under_h4,median_h6_under_h4,median_h6_under_h5,avg_loc_h1,median_loc_h1,avg_loc_h2,median_loc_h2,avg_loc_h3,median_loc_h3,avg_loc_h4,median_loc_h4,avg_loc_h5,median_loc_h5,avg_loc_h6,median_loc_h6
khromov,sveltekit-local-ai,https://github.com/khromov/sveltekit-local-ai/blob/main/CLAUDE.md,1,7,19,0,0,0,7.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0,14.571428571428571,12.0,3.8421052631578947,3.0,0.0,0.0,0.0,0.0,0.0,0.0
amun-ai,hypha,https://github.com/amun-ai/hypha/blob/main/CLAUDE.md,0,10,31,6,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9,11.5,8.806451612903226,6.0,3.1666666666666665,2.0,0.0,0.0,0.0,0.0
doorhinge-apps,Aura2.0,https://github.com/doorhinge-apps/Aura2.0/blob/main/CLAUDE.md,1,3,7,0,0,0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,13.666666666666666,1.0,4.571428571428571,4.0,0.0,0.0,0.0,0.0,0.0,0.0
ftnext,sphinx-new-tab-link,https://github.com/ftnext/sphinx-new-tab-link/blob/main/CLAUDE.md,1,5,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mattpocock,total-typescript-monorepo,https://github.com/mattpocock/total-typescript-monorepo/blob/main/CLAUDE.md,1,8,15,0,0,0,8.0,15.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,95.0,10.75,6.5,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
claude-did-this,MCPControl,https://github.com/claude-did-this/MCPControl/blob/main/CLAUDE.md,1,3,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mastra-ai,mastra,https://github.com/mastra-ai/mastra/blob/main/CLAUDE.md,1,4,15,0,0,0,4.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,96.0,22.75,25.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
different-ai,note-companion,https://github.com/different-ai/note-companion/blob/master/CLAUDE.md,1,2,7,0,0,0,2.0,7.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,28.5,28.5,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
geeknik,map-think-do,https://github.com/geeknik/map-think-do/blob/main/CLAUDE.md,1,6,9,0,0,0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,13.666666666666666,5.5,6.666666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0
ogrew,visp,https://github.com/ogrew/visp/blob/main/CLAUDE.md,1,3,5,0,0,0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,8.333333333333334,9.0,3.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0
digitaldemocracy2030,polimoney,https://github.com/digitaldemocracy2030/polimoney/blob/main/CLAUDE.md,1,5,4,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,6.4,6.0,3.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0
digitaldemocracy2030,kouchou-ai,https://github.com/digitaldemocracy2030/kouchou-ai/blob/main/CLAUDE.md,2,9,16,0,0,0,4.5,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,9.555555555555555,5.0,3.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0
bsmi021,mcp-file-context-server,https://github.com/bsmi021/mcp-file-context-server/blob/main/CLAUDE.md,1,2,9,0,0,0,2.0,9.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,37.0,37.0,7.111111111111111,5.0,0.0,0.0,0.0,0.0,0.0,0.0
morphik-org,morphik-core,https://github.com/morphik-org/morphik-core/blob/main/CLAUDE.md,1,8,11,0,0,0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,8.625,5.5,3.1818181818181817,4.0,0.0,0.0,0.0,0.0,0.0,0.0
mrled,KeymapKit,https://github.com/mrled/KeymapKit/blob/master/CLAUDE.md,1,5,8,0,0,0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,9.4,6.0,3.375,4.0,0.0,0.0,0.0,0.0,0.0,0.0
rogasp,evlink-backend,https://github.com/rogasp/evlink-backend/blob/main/CLAUDE.md,1,10,31,2,0,0,10.0,31.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,189.0,17.8,15.0,4.32258064516129,4.0,8.0,8.0,0.0,0.0,0.0,0.0
receptron,mulmocast-app,https://github.com/receptron/mulmocast-app/blob/main/CLAUDE.md,1,6,14,1,0,0,6.0,14.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,183.0,29.333333333333332,12.5,10.285714285714286,8.0,15.0,15.0,0.0,0.0,0.0,0.0
receptron,mulmocast-cli,https://github.com/receptron/mulmocast-cli/blob/main/CLAUDE.md,1,5,8,0,0,0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,8.6,4.0,3.375,3.5,0.0,0.0,0.0,0.0,0.0,0.0
cortesi,canopy,https://github.com/cortesi/canopy/blob/main/CLAUDE.md,0,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DevelopedByDev,autoquill_ai,https://github.com/DevelopedByDev/autoquill_ai/blob/main/CLAUDE.md,1,6,23,2,0,0,6.0,23.0,2.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,114.0,17.833333333333332,17.5,3.652173913043478,4.0,5.5,5.5,0.0,0.0,0.0,0.0
kohii,medi-xplorer,https://github.com/kohii/medi-xplorer/blob/main/CLAUDE.md,1,3,6,0,0,0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,13.333333333333334,1.0,5.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0
Medo42,Faucet-Lobby,https://github.com/Medo42/Faucet-Lobby/blob/master/CLAUDE.md,1,6,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,5.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laplace-live,event-bridge,https://github.com/laplace-live/event-bridge/blob/master/CLAUDE.md,1,9,16,2,0,0,9.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,10.666666666666666,5.0,3.75,4.0,3.5,3.5,0.0,0.0,0.0,0.0
RchGrav,claudebox,https://github.com/RchGrav/claudebox/blob/main/CLAUDE.md,2,26,14,0,0,0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,134.0,9.23076923076923,6.5,4.928571428571429,4.5,0.0,0.0,0.0,0.0,0.0,0.0
loinc,comp-loinc,https://github.com/loinc/comp-loinc/blob/main/CLAUDE.md,1,8,8,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,7.5,5.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
typstyle-rs,typstyle,https://github.com/typstyle-rs/typstyle/blob/master/CLAUDE.md,1,6,5,0,0,0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,4.833333333333333,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
koaning,mopaint,https://github.com/koaning/mopaint/blob/main/CLAUDE.md,1,5,7,0,0,0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,6.2,5.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MelbourneDeveloper,osprey,https://github.com/MelbourneDeveloper/osprey/blob/main/CLAUDE.md,1,3,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,24.666666666666668,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TracecatHQ,tracecat,https://github.com/TracecatHQ/tracecat/blob/main/CLAUDE.md,1,11,28,0,0,0,11.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,153.0,12.818181818181818,4.0,3.7142857142857144,3.5,0.0,0.0,0.0,0.0,0.0,0.0
mikkelkrogsholm,ai-prepper,https://github.com/mikkelkrogsholm/ai-prepper/blob/main/CLAUDE.md,1,11,11,0,0,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,5.818181818181818,5.0,2.6363636363636362,3.0,0.0,0.0,0.0,0.0,0.0,0.0
kizuna-ai-lab,sokuji,https://github.com/kizuna-ai-lab/sokuji/blob/main/CLAUDE.md,1,12,31,0,0,0,12.0,31.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,219.0,17.166666666666668,13.5,5.612903225806452,4.0,0.0,0.0,0.0,0.0,0.0,0.0
catatsuy,private-isu,https://github.com/catatsuy/private-isu/blob/master/CLAUDE.md,1,10,11,0,0,0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,7.8,6.5,3.727272727272727,4.0,0.0,0.0,0.0,0.0,0.0,0.0
netdata,netdata,https://github.com/netdata/netdata/blob/master/CLAUDE.md,1,3,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mckaywrigley,mckays-app-template,https://github.com/mckaywrigley/mckays-app-template/blob/main/CLAUDE.md,1,2,9,0,0,0,2.0,9.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,23.0,23.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
FinAegis,core-banking-prototype-laravel,https://github.com/FinAegis/core-banking-prototype-laravel/blob/main/CLAUDE.md,1,13,35,20,0,0,13.0,35.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,374.0,27.692307692307693,10.0,8.285714285714286,5.0,0.6,0.0,0.0,0.0,0.0,0.0
fujidaiti,smooth_sheets,https://github.com/fujidaiti/smooth_sheets/blob/main/CLAUDE.md,1,3,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nekobato,Polidium,https://github.com/nekobato/Polidium/blob/master/CLAUDE.md,1,3,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
widmogrod,mkunion,https://github.com/widmogrod/mkunion/blob/main/CLAUDE.md,0,4,8,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,6.0,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
ivo-toby,mcp-openapi-server,https://github.com/ivo-toby/mcp-openapi-server/blob/main/CLAUDE.md,1,8,13,0,0,0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,11.375,6.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
JuliaBesties,BestieTemplate.jl,https://github.com/JuliaBesties/BestieTemplate.jl/blob/main/CLAUDE.md,1,9,9,0,0,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,9.88888888888889,5.0,5.888888888888889,4.0,0.0,0.0,0.0,0.0,0.0,0.0
yulin0629,github-copilot-tutorial,https://github.com/yulin0629/github-copilot-tutorial/blob/main/CLAUDE.md,1,11,28,11,0,0,11.0,28.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,179.0,15.272727272727273,6.0,4.535714285714286,4.0,2.727272727272727,3.0,0.0,0.0,0.0,0.0
luno,luno-mcp,https://github.com/luno/luno-mcp/blob/main/CLAUDE.md,1,5,12,0,0,0,5.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,15.4,14.0,5.083333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0
kern,filepizza,https://github.com/kern/filepizza/blob/main/CLAUDE.md,1,7,9,0,0,0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,8.285714285714286,8.0,3.3333333333333335,3.0,0.0,0.0,0.0,0.0,0.0,0.0
openshift-online,rh-trex,https://github.com/openshift-online/rh-trex/blob/main/CLAUDE.md,1,7,22,9,0,0,7.0,22.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,316.0,44.0,7.0,12.545454545454545,5.0,14.444444444444445,11.0,0.0,0.0,0.0,0.0
bbfox0703,Mydev-Cheat-Engine-Tables,https://github.com/bbfox0703/Mydev-Cheat-Engine-Tables/blob/main/CLAUDE.md,1,9,5,0,0,0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,6.222222222222222,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
knyga,html2thermal,https://github.com/knyga/html2thermal/blob/master/CLAUDE.md,1,4,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rasulkireev,marketing-agents,https://github.com/rasulkireev/marketing-agents/blob/main/CLAUDE.md,1,3,17,0,0,0,3.0,17.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,34.333333333333336,21.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
steipete,Peekaboo,https://github.com/steipete/Peekaboo/blob/main/CLAUDE.md,3,13,11,1,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.666666666666664,61.0,10.615384615384615,7.0,2.8181818181818183,2.0,0.0,0.0,0.0,0.0,0.0,0.0
mikker,nitro_kit,https://github.com/mikker/nitro_kit/blob/main/CLAUDE.md,1,3,13,0,0,0,3.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,15.666666666666666,16.0,2.5384615384615383,3.0,0.0,0.0,0.0,0.0,0.0,0.0
dymensionxyz,dymension,https://github.com/dymensionxyz/dymension/blob/main/CLAUDE.md,1,9,22,38,0,0,9.0,22.0,38.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,182.0,19.11111111111111,8.0,5.636363636363637,3.5,1.0789473684210527,0.0,0.0,0.0,0.0,0.0
unoplat,unoplat-code-confluence,https://github.com/unoplat/unoplat-code-confluence/blob/main/CLAUDE.md,1,11,15,0,0,0,11.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0,7.454545454545454,4.0,3.2666666666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0
monarch-initiative,aurelian,https://github.com/monarch-initiative/aurelian/blob/main/CLAUDE.md,1,5,6,0,0,0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,16.8,16.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
monarch-initiative,mondo,https://github.com/monarch-initiative/mondo/blob/master/CLAUDE.md,1,27,0,0,0,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,134.0,3.925925925925926,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FriendsOfShopware,shopmon,https://github.com/FriendsOfShopware/shopmon/blob/main/CLAUDE.md,1,7,19,0,0,0,7.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,10.857142857142858,5.0,2.4210526315789473,3.0,0.0,0.0,0.0,0.0,0.0,0.0
tuannvm,slack-mcp-client,https://github.com/tuannvm/slack-mcp-client/blob/main/CLAUDE.md,1,8,19,0,0,0,8.0,19.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,10.5,10.0,3.3684210526315788,4.0,0.0,0.0,0.0,0.0,0.0,0.0
yang3kc,daily_arxiv_digest,https://github.com/yang3kc/daily_arxiv_digest/blob/main/CLAUDE.md,1,5,11,0,0,0,5.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,8.4,10.0,2.727272727272727,3.0,0.0,0.0,0.0,0.0,0.0,0.0
hannesrudolph,imessage-query-fastmcp-mcp-server,https://github.com/hannesrudolph/imessage-query-fastmcp-mcp-server/blob/main/CLAUDE.md,1,4,8,0,0,0,4.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,9.0,7.5,2.875,3.5,0.0,0.0,0.0,0.0,0.0,0.0
utopia-os,utopia-map,https://github.com/utopia-os/utopia-map/blob/main/CLAUDE.md,1,5,10,0,0,0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,11.8,4.0,3.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0
oven-sh,bun,https://github.com/oven-sh/bun/blob/main/CLAUDE.md,0,5,8,4,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,13.0,10.75,7.5,9.0,7.0,0.0,0.0,0.0,0.0
binbashar,le-ref-architecture-doc,https://github.com/binbashar/le-ref-architecture-doc/blob/master/CLAUDE.md,1,7,14,0,0,0,7.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,10.0,12.0,3.2857142857142856,3.5,0.0,0.0,0.0,0.0,0.0,0.0
thirdweb-dev,js,https://github.com/thirdweb-dev/js/blob/main/CLAUDE.md,1,5,20,7,0,0,5.0,20.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,161.0,31.0,17.0,6.0,4.0,6.142857142857143,5.0,0.0,0.0,0.0,0.0
MCPJam,inspector,https://github.com/MCPJam/inspector/blob/main/CLAUDE.md,1,7,2,0,0,0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,184.0,25.285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3-sh,cloudcredits.io,https://github.com/t3-sh/cloudcredits.io/blob/main/CLAUDE.md,2,12,15,3,0,0,6.0,7.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0,17.666666666666668,6.5,8.733333333333333,4.0,15.333333333333334,9.0,0.0,0.0,0.0,0.0
tuxpeople,k8s-homelab,https://github.com/tuxpeople/k8s-homelab/blob/main/CLAUDE.md,1,15,28,7,0,0,15.0,28.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,260.0,16.266666666666666,12.0,6.071428571428571,4.5,6.714285714285714,5.0,0.0,0.0,0.0,0.0
Cap-go,capgo,https://github.com/Cap-go/capgo/blob/main/CLAUDE.md,1,7,16,2,0,0,7.0,16.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,14.428571428571429,11.0,5.125,4.5,7.0,7.0,0.0,0.0,0.0,0.0
FastLED,FastLED,https://github.com/FastLED/FastLED/blob/master/CLAUDE.md,1,3,11,0,0,0,3.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,29.666666666666668,23.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
railsware,mailtrap-mcp,https://github.com/railsware/mailtrap-mcp/blob/main/CLAUDE.md,1,2,10,0,0,0,2.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,21.5,21.5,3.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0
tuanpmt,docflu,https://github.com/tuanpmt/docflu/blob/master/CLAUDE.md,1,7,22,0,0,0,7.0,22.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,116.0,15.428571428571429,15.0,3.8636363636363638,3.0,0.0,0.0,0.0,0.0,0.0,0.0
elizaOS,eliza,https://github.com/elizaOS/eliza/blob/main/CLAUDE.md,1,13,45,5,0,0,13.0,45.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,287.0,20.923076923076923,17.0,4.844444444444444,4.0,6.6,7.0,0.0,0.0,0.0,0.0
anyproto,anytype-swift,https://github.com/anyproto/anytype-swift/blob/main/CLAUDE.md,1,11,31,2,0,0,11.0,31.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,215.0,18.545454545454547,14.0,5.354838709677419,4.0,2.5,2.5,0.0,0.0,0.0,0.0
anyproto,anytype-mcp,https://github.com/anyproto/anytype-mcp/blob/main/CLAUDE.md,1,4,6,0,0,0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,12.5,10.0,5.666666666666667,3.5,0.0,0.0,0.0,0.0,0.0,0.0
anyproto,anytype-raycast,https://github.com/anyproto/anytype-raycast/blob/main/CLAUDE.md,1,3,9,0,0,0,3.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,18.333333333333332,13.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
anyproto,anytype-ts,https://github.com/anyproto/anytype-ts/blob/main/CLAUDE.md,1,3,11,0,0,0,3.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,97.0,31.0,25.0,7.454545454545454,5.0,0.0,0.0,0.0,0.0,0.0,0.0
p-wegner,coding-aider,https://github.com/p-wegner/coding-aider/blob/main/CLAUDE.md,1,9,25,0,0,0,9.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,133.0,13.666666666666666,12.0,3.88,4.0,0.0,0.0,0.0,0.0,0.0,0.0
qltysh,qlty,https://github.com/qltysh/qlty/blob/main/CLAUDE.md,1,4,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,7.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
haydenbleasel,ultracite,https://github.com/haydenbleasel/ultracite/blob/main/CLAUDE.md,1,8,14,0,0,0,8.0,14.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,10.25,8.5,3.7142857142857144,3.0,0.0,0.0,0.0,0.0,0.0,0.0
safety-research,safety-tooling,https://github.com/safety-research/safety-tooling/blob/main/CLAUDE.md,1,9,15,0,0,0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,9.777777777777779,5.0,3.8666666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0
traceloop,openllmetry,https://github.com/traceloop/openllmetry/blob/main/CLAUDE.md,1,7,3,0,0,0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,2.4285714285714284,2.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
panghy,javaflow,https://github.com/panghy/javaflow/blob/main/CLAUDE.md,1,6,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
csessh,stopinsert.nvim,https://github.com/csessh/stopinsert.nvim/blob/main/CLAUDE.md,1,4,5,0,0,0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,5.25,2.5,2.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0
